24	CP026812_00205|MOBF	1.00	39749	139
24	CP042601_00097|MOBF	0.97	39749	207
24	CP023354_00077|MOBF	0.99	39749	258
24	CP041301_00150|MOBF	0.92	39749	258
24	CP042640_00139|MOBF	1.00	39749	261
24	CP029214_00066|MOBF	1.00	39749	288
24	AP018572_00011|MOBF	0.98	39749	387
24	CP008715_00128|MOBF	0.97	39749	580
24	NC_010119_00038|MOBF	0.94	39749	605
24	MF535908_00027|MOBF	0.94	39749	719
24	NC_011964_00125|MOBF	0.98	39749	906
24	CP023471_00010|MOBF	0.99	39749	1191
24	NC_020271_00088|MOBF	1.00	39749	1408
24	MG904998_00124|MOBF	1.00	39749	1487
24	AP018568_00098|MOBF	1.00	39749	1597
24	CP017618_00114|MOBF	1.00	39749	1685
24	NC_007208_00043|MOBF	0.98	39749	1753
24	NC_017627_00068|MOBF	1.00	39749	1756
24	CP030220_00041|MOBF	1.00	39749	1756
24	CP022660_00273|MOBF	0.95	39749	1759
24	NC_017639_00103|MOBF	0.83	39749	281
24	NC_011980_00044|MOBF	1.00	39749	627
